x,y,sonar_depth
-3.8642514,-0.0,70.34509803921569
-3.8692596,-0.0,70.34509803921569
-3.8742464,-0.0,70.34509803921569
-3.8792117,-0.0,70.34509803921569
-3.884156,-0.0,70.34509803921569
-3.8890793,-0.0,70.34509803921569
-3.8939815,-0.0,70.34509803921569
-3.8988628,-0.0,70.34509803921569
-3.9037232,-0.0,70.34509803921569
-3.908563,-0.0,70.34509803921569
-3.9133818,-0.0,70.34509803921569
-3.9181802,-0.0,70.34509803921569
-3.9229581,-0.0,70.34509803921569
-3.9277155,-0.0,70.34509803921569
-3.9324527,-0.0,70.34509803921569
-3.9371693,-0.0,70.34509803921569
-3.9418662,-0.0,70.34509803921569
-3.9465425,-0.0,70.34509803921569
-3.951199,-0.0,70.34509803921569
-3.9558358,-0.0,70.34509803921569
-3.9604526,-0.0,70.34509803921569
-3.9650493,-0.0,70.34509803921569
-3.9696267,-0.0,70.34509803921569
-3.9741843,-0.0,70.34509803921569
-3.9787223,-0.0,70.34509803921569
-3.9832408,-0.0,70.34509803921569
-3.98774,-0.0,70.34509803921569
-3.99222,-0.0,70.34509803921569
-3.9966807,-0.0,70.34509803921569
-4.0011225,-0.0,70.34509803921569
-4.0055447,-0.0,70.34509803921569
-4.0099483,-0.0,70.34509803921569
-4.014333,-0.0,70.34509803921569
-4.018698,-0.0,70.34509803921569
-4.023045,-0.0,70.34509803921569
-4.0273733,-0.0,70.34509803921569
-4.031683,-0.0,70.34509803921569
-4.035974,-0.0,70.34509803921569
-4.0402465,-0.0,70.34509803921569
-4.044501,-0.0,70.34509803921569
-4.0487366,-0.0,70.34509803921569
-4.052954,-0.0,70.34509803921569
-4.0571537,-0.0,70.34509803921569
-4.061335,-0.0,70.34509803921569
-4.0654984,-0.0,70.34509803921569
-4.069644,-0.0,70.34509803921569
-4.0737715,-0.0,70.34509803921569
-4.077881,-0.0,70.34509803921569
-4.081973,-0.0,70.34509803921569
-4.086047,-0.0,70.34509803921569
-4.090104,-0.0,70.34509803921569
-4.0941434,-0.0,70.34509803921569
-4.098165,-0.0,70.34509803921569
-4.1021695,-0.0,70.34509803921569
-4.1061563,-0.0,70.34509803921569
-4.1101265,-0.0,70.34509803921569
-4.114079,-0.0,70.34509803921569
-4.118015,-0.0,70.34509803921569
-4.1219335,-0.0,70.34509803921569
-4.125835,-0.0,70.34509803921569
-4.1297197,-0.0,70.34509803921569
-4.133588,-0.0,70.34509803921569
-4.1374393,-0.0,70.34509803921569
-4.141274,-0.0,70.34509803921569
-4.1450915,-0.0,70.34509803921569
-4.1488934,-0.0,70.34509803921569
-4.152678,-0.0,70.34509803921569
-4.156447,-0.0,70.34509803921569
-4.160199,-0.0,70.34509803921569
-4.163935,-0.0,70.34509803921569
-4.1676545,-0.0,70.34509803921569
-4.1713586,-0.0,70.34509803921569
-4.175046,-0.0,70.34509803921569
-4.1787176,-0.0,70.34509803921569
-4.182373,-0.0,70.34509803921569
-4.1860127,-0.0,70.34509803921569
-4.189637,-0.0,70.34509803921569
-4.1932454,-0.0,70.34509803921569
-4.196838,-0.0,70.34509803921569
-4.2004147,-0.0,70.34509803921569
-4.203976,-0.0,70.34509803921569
-4.207522,-0.0,70.34509803921569
-4.211053,-0.0,70.34509803921569
-4.2145677,-0.0,70.34509803921569
-4.2180676,-0.0,70.34509803921569
-4.2215524,-0.0,70.34509803921569
-4.225022,-0.0,70.34509803921569
-4.2284765,-0.0,70.34509803921569
-4.231916,-0.0,70.34509803921569
-4.23534,-0.0,70.34509803921569
-4.23875,-0.0,70.34509803921569
-4.2421446,-0.0,70.34509803921569
-4.2455244,-0.0,70.34509803921569
-4.2488894,-0.0,70.34509803921569
-4.25224,-0.0,70.34509803921569
-4.2555757,-0.0,70.34509803921569
-4.2588973,-0.0,70.34509803921569
-4.262204,-0.0,70.34509803921569
-4.2654967,-0.0,70.34509803921569
-4.2687745,-0.0,70.34509803921569
-4.2720385,-0.0,70.34509803921569
-4.275288,-0.0,70.34509803921569
-4.2785234,-0.0,70.34509803921569
-4.2817445,-0.0,70.34509803921569
-4.2849517,-0.0,70.34509803921569
-4.288145,-0.0,70.34509803921569
-4.291324,-0.0,70.34509803921569
-4.2944894,-0.0,70.34509803921569
-4.2976413,-0.0,70.34509803921569
-4.300779,-0.0,70.34509803921569
-4.3039026,-0.0,70.34509803921569
-4.307013,-0.0,70.34509803921569
-4.31011,-0.0,70.34509803921569
-4.3131933,-0.0,70.34509803921569
-4.316263,-0.0,70.34509803921569
-4.3193192,-0.0,70.34509803921569
-4.3223624,-0.0,70.34509803921569
-4.325392,-0.0,70.34509803921569
-4.3284082,-0.0,70.34509803921569
-4.3314114,-0.0,70.34509803921569
-4.3344016,-0.0,70.34509803921569
-4.3373785,-0.0,70.34509803921569
-4.340342,-0.0,70.34509803921569
-4.343293,-0.0,70.34509803921569
-4.346231,-0.0,70.34509803921569
-4.3491564,-0.0,70.34509803921569
-4.3520684,-0.0,70.34509803921569
-4.354968,-0.0,70.34509803921569
-4.357855,-0.0,70.34509803921569
-4.3607287,-0.0,70.34509803921569
-4.3635902,-0.0,70.34509803921569
-4.3664393,-0.0,70.34509803921569
-4.369276,-0.0,70.34509803921569
